Time [s], Analyzer Name, Decoded Protocol Result,,,,,,,,,,
0.28064075,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28064875,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28065675,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.281708,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.281716,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.281751,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.281759,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.28179075,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.28179875,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.2818305,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.2818385,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.2818705,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.2818785,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.2819105,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.2819185,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.28195025,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.28195825,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.28199,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.281998,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.28203125,SPI,MOSI, 0x00,  MISO, 0x4B,,,,,,,
0.28203925,SPI,MOSI, 0x00,  MISO, 0xA1,,,,,,,
0.28204725,SPI,MOSI, 0x00,  MISO, 0x9F,,,,,,,
0.28205525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28206325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28207125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28207925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28208725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28209525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28210325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28211125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28211925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28212725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28213525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28214325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28215125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28215925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28216725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28217525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28218325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28219125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28219925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28220725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28221525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28222325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28223125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28223925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28224725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28225525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28226325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28227125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28227925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28228725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28229525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28230325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28231125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28231925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28232725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28233525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28234325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28235125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28235925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28236725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28237525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28238325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28239125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28239925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28240725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28241525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28242325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28243125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28243925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28244725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28245525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28246325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28247125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28247925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28248725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28249525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28250325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28251125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28251925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28252725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28253525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28254325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28255125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28255925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28256725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28257525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28258325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28259125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28259925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28260725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28261525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28262325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28263125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2836785,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.2836865,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.28372675,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.28373475,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.28376725,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.28377525,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.2838175,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.2838255,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.28385775,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.28386575,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.2838975,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.2839055,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.28393725,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.28394525,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.283977,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.283985,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.284018,SPI,MOSI, 0x00,  MISO, 0x4C,,,,,,,
0.284026,SPI,MOSI, 0x00,  MISO, 0xA1,,,,,,,
0.284034,SPI,MOSI, 0x00,  MISO, 0x5E,,,,,,,
0.284042,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28405,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284058,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284066,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284074,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284082,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28409,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284098,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284106,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284114,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284122,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28413,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284138,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284146,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284154,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284162,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28417,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284178,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284186,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284194,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284202,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28421,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284218,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284226,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284234,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284242,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284258,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284266,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284274,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284282,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28429,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284298,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284306,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284314,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284322,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28433,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284338,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284346,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284354,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284362,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28437,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284378,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284386,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284394,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284402,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28441,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284418,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284426,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284434,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284442,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28445,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284458,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284466,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284474,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.284482,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28449,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.285806,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.285814,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.28584875,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.2858565,SPI,MOSI, 0x00,  MISO, 0xFA,,,,,,,
0.2858885,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.2858965,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.28592825,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.28593625,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.285968,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.285976,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.28600775,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.28601575,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.28604725,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.28605525,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.286087,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.286095,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.2862965,SPI,MOSI, 0x00,  MISO, 0x33,,,,,,,
0.2863045,SPI,MOSI, 0x00,  MISO, 0x02,,,,,,,
0.2863125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2863205,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2863285,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2863365,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2863445,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2863525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2863605,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2863685,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2863765,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2863845,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2863925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2864005,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2864085,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2864165,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2864245,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2864325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2864405,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2864485,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2864565,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2864645,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2864725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2864805,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2864885,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2864965,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2865045,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2865125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2865205,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2865285,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2865365,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2865445,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2865525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2865605,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28743725,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.28744525,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.287492,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.2875,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.28753225,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.28754025,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.28758375,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.28759175,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.28762375,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.28763175,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.28766375,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.28767175,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.28770375,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.28771175,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.2877435,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.2877515,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.28778475,SPI,MOSI, 0x00,  MISO, 0x11,,,,,,,
0.28779275,SPI,MOSI, 0x00,  MISO, 0x2F,,,,,,,
0.28780075,SPI,MOSI, 0x00,  MISO, 0x03,,,,,,,
0.28780875,SPI,MOSI, 0x00,  MISO, 0x80,,,,,,,
0.28781675,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28782475,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28783275,SPI,MOSI, 0x00,  MISO, 0x2B,,,,,,,
0.28784075,SPI,MOSI, 0x00,  MISO, 0x06,,,,,,,
0.28784875,SPI,MOSI, 0x00,  MISO, 0x03,,,,,,,
0.28785675,SPI,MOSI, 0x00,  MISO, 0x80,,,,,,,
0.28786475,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28787275,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28788075,SPI,MOSI, 0x00,  MISO, 0x2B,,,,,,,
0.28788875,SPI,MOSI, 0x00,  MISO, 0x06,,,,,,,
0.28789675,SPI,MOSI, 0x00,  MISO, 0x03,,,,,,,
0.28790475,SPI,MOSI, 0x00,  MISO, 0x80,,,,,,,
0.28791275,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28792075,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28792875,SPI,MOSI, 0x00,  MISO, 0x2B,,,,,,,
0.28793675,SPI,MOSI, 0x00,  MISO, 0x06,,,,,,,
0.28794475,SPI,MOSI, 0x00,  MISO, 0x03,,,,,,,
0.28795275,SPI,MOSI, 0x00,  MISO, 0x80,,,,,,,
0.28796075,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28796875,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28797675,SPI,MOSI, 0x00,  MISO, 0x2B,,,,,,,
0.28798475,SPI,MOSI, 0x00,  MISO, 0x06,,,,,,,
0.28799275,SPI,MOSI, 0x00,  MISO, 0x03,,,,,,,
0.28800075,SPI,MOSI, 0x00,  MISO, 0x80,,,,,,,
0.28800875,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28801675,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28802475,SPI,MOSI, 0x00,  MISO, 0x2B,,,,,,,
0.28803275,SPI,MOSI, 0x00,  MISO, 0x06,,,,,,,
0.28804075,SPI,MOSI, 0x00,  MISO, 0x03,,,,,,,
0.28804875,SPI,MOSI, 0x00,  MISO, 0x80,,,,,,,
0.28805675,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28806475,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28807275,SPI,MOSI, 0x00,  MISO, 0x2B,,,,,,,
0.28808075,SPI,MOSI, 0x00,  MISO, 0x06,,,,,,,
0.28808875,SPI,MOSI, 0x00,  MISO, 0x03,,,,,,,
0.28809675,SPI,MOSI, 0x00,  MISO, 0x80,,,,,,,
0.28810475,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28811275,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28812075,SPI,MOSI, 0x00,  MISO, 0x2B,,,,,,,
0.28812875,SPI,MOSI, 0x00,  MISO, 0x06,,,,,,,
0.28813675,SPI,MOSI, 0x00,  MISO, 0x03,,,,,,,
0.28814475,SPI,MOSI, 0x00,  MISO, 0x80,,,,,,,
0.28815275,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28816075,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28816875,SPI,MOSI, 0x00,  MISO, 0x2B,,,,,,,
0.28817675,SPI,MOSI, 0x00,  MISO, 0x06,,,,,,,
0.2883055,SPI,MOSI, 0x00,  MISO, 0x14,,,,,,,
0.2883135,SPI,MOSI, 0x00,  MISO, 0xBC,,,,,,,
0.2883215,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2883295,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2883375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2883455,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2883535,SPI,MOSI, 0x00,  MISO, 0x07,,,,,,,
0.2883615,SPI,MOSI, 0x00,  MISO, 0xAA,,,,,,,
0.2883695,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2883775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2883855,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2883935,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2884015,SPI,MOSI, 0x00,  MISO, 0x07,,,,,,,
0.2884095,SPI,MOSI, 0x00,  MISO, 0xAA,,,,,,,
0.2884175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2884255,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2884335,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2884415,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2884495,SPI,MOSI, 0x00,  MISO, 0x07,,,,,,,
0.2884575,SPI,MOSI, 0x00,  MISO, 0xAA,,,,,,,
0.2884655,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2884735,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2884815,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2884895,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2884975,SPI,MOSI, 0x00,  MISO, 0x07,,,,,,,
0.2885055,SPI,MOSI, 0x00,  MISO, 0xAA,,,,,,,
0.2885135,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2885215,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2885295,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2885375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2885455,SPI,MOSI, 0x00,  MISO, 0x07,,,,,,,
0.2885535,SPI,MOSI, 0x00,  MISO, 0xAA,,,,,,,
0.2885615,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2885695,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2885775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2885855,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2885935,SPI,MOSI, 0x00,  MISO, 0x07,,,,,,,
0.2886015,SPI,MOSI, 0x00,  MISO, 0xAA,,,,,,,
0.2886095,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2886175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2886255,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2886335,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2886415,SPI,MOSI, 0x00,  MISO, 0x07,,,,,,,
0.2886495,SPI,MOSI, 0x00,  MISO, 0xAA,,,,,,,
0.2886575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2886655,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2886735,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2886815,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.2886895,SPI,MOSI, 0x00,  MISO, 0x07,,,,,,,
0.2886975,SPI,MOSI, 0x00,  MISO, 0xAA,,,,,,,
0.28875475,SPI,MOSI, 0x00,  MISO, 0x15,,,,,,,
0.28876275,SPI,MOSI, 0x00,  MISO, 0x93,,,,,,,
0.28877075,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28877875,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28878675,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28879475,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28880275,SPI,MOSI, 0x00,  MISO, 0x07,,,,,,,
0.28881075,SPI,MOSI, 0x00,  MISO, 0xAA,,,,,,,
0.28881875,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28882675,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28883475,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28884275,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28885075,SPI,MOSI, 0x00,  MISO, 0x07,,,,,,,
0.28885875,SPI,MOSI, 0x00,  MISO, 0xAA,,,,,,,
0.28886675,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28887475,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28888275,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28889075,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28889875,SPI,MOSI, 0x00,  MISO, 0x07,,,,,,,
0.28890675,SPI,MOSI, 0x00,  MISO, 0xAA,,,,,,,
0.28891475,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28892275,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28893075,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28893875,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28894675,SPI,MOSI, 0x00,  MISO, 0x07,,,,,,,
0.28895475,SPI,MOSI, 0x00,  MISO, 0xAA,,,,,,,
0.28896275,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28897075,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28897875,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28898675,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28899475,SPI,MOSI, 0x00,  MISO, 0x07,,,,,,,
0.28900275,SPI,MOSI, 0x00,  MISO, 0xAA,,,,,,,
0.28901075,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28901875,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28902675,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28903475,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28904275,SPI,MOSI, 0x00,  MISO, 0x07,,,,,,,
0.28905075,SPI,MOSI, 0x00,  MISO, 0xAA,,,,,,,
0.28905875,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.28906675,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
